Index,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
6236,Turquoises,10.0,1232.98891621882,209176.82652611198,Financial,410.996305406272,Yes,508.95062504111604,No,Female,After_16:00,0.24315572809428,0.18954390310682398,4.20983767369762,3.29054601490498,3.50463949609548,5.43824021704495,6158.0,36.367802647873795,455.489730016495,6000.485710444151,56051.2433775836,Yes,259030.738729743,21.3422053690919,51.114595274875896,7.15704692993313,169338.959363012,60.0,45_and_up,3.0,699.094609748631,9.0,Motorcycle_or_truck,Public_Sector,476.517580459347,0.0,Yes
9698,Oranges,9.0,297.62983979288504,45833.412420206696,Military,99.20994659762822,No,461.98404486695296,Yes,Male,After_16:00,0.413666332140565,0.897553002927452,3.1042349827475797,6.54482991201803,9.89576395833865,9.70704286592081,5394.0,46.5567238628864,341.061665794633,5301.9637802588,43677.4001500033,Maybe,213429.257711631,18.4678549321418,208.046394796706,76.43254855647679,9951.823450501859,30.0,30-45,3.0,538.77864552131,7.0,Foot_or_bicycle,Student_or_Unemployed,371.249483638891,0.0,Yes
1083,Purples,4.0,629.057564933554,,Social,209.685854977851,No,351.372075199231,Yes,Female,After_16:00,0.7967015719041229,0.892315614735708,3.863213614095,9.520901669748131,6.179555200506001,9.518102102447301,7305.0,3.43630502466112,386.299491860839,4286.31973571399,47564.3320123472,No,123462.33522981401,19.6545030937147,190.439987256632,77.6759975589812,44187.8436327703,70.0,45_and_up,4.0,615.13386726192,9.0,Car,Industry_or_other,464.654234134484,0.0,Yes
1002,Whites,10.0,413.043322204402,67823.0632190859,Financial,,No,492.60980318323,Yes,Male,After_16:00,0.330632452154532,0.366039063083008,7.8134020906873,3.2984172669239302,9.146497261244802,5.530370892956849,,69.99419333878899,463.932279421088,5853.9625906744795,,No,242664.41819222103,21.5390872467031,42.2073810234995,76.87749252654609,19103.7684426958,60.0,Below_30,2.0,706.4805413046249,7.0,Car,Public_Sector,479.361019014646,2.0,No
424,Greens,3.0,225.56049533442996,22553.691786518302,Social,75.1868317781435,No,299.968641491217,Yes,,By_16:00,0.36175803677178897,0.753290339373052,1.09900254756212,,4.50686465715989,3.6968168127350496,3544.0,34.2426650924608,,4057.5907066120794,62493.4000399885,No,89981.1858780861,22.998959668862298,255.045253567203,12.380191870033698,5738.246504612989,70.0,30-45,4.0,833.831218601939,9.0,Foot_or_bicycle,Public_Sector,655.554846375716,0.0,No
1983,Reds,5.0,443.965622353993,73373.6474011022,Other,147.988540784664,No,495.80627670264704,Yes,Female,By_16:00,0.000959917204454541,0.5510198918636889,5.12179903220385,1.2265781033784198,7.50435749301687,3.8722306117415397,6334.0,18.7891895184293,367.514135214592,5693.09103745565,48306.472571790095,Maybe,245823.864017742,19.170658184178,139.820667750175,70.4779794905335,22058.5967443589,50.0,45_and_up,4.0,608.096285247696,8.0,Motorcycle_or_truck,Student_or_Unemployed,455.50587176859597,0.0,No
9976,Whites,4.0,925.970557494657,86696.2572549713,Financial,308.656852498219,No,280.88233438935697,Yes,Male,After_16:00,0.7831498268060391,0.0246640110854059,1.3359501259401398,2.05170433735475,7.91574767325073,4.23506118822843,3161.0,47.1021231729537,305.881022718212,3420.58538933,41712.3626683445,No,78894.88577201481,17.4894546146588,295.739663156332,13.3545777527615,95587.7094466054,60.0,Below_30,1.0,574.400309673772,6.0,Foot_or_bicycle,Hightech,542.038311576891,0.0,No
8420,Greens,1.0,648.855178119983,61983.428068608206,Environment,216.285059373328,No,286.58210718854696,Yes,Male,After_16:00,0.20314183831214896,0.26915060682222197,0.0466143316589296,6.72525067115203,9.50755554018542,0.817111781798303,6692.0,80.49544717650859,541.32730419521,3948.4756802758898,62638.697113426504,No,82129.3041606278,23.2664415885887,252.635347797599,80.05491499789059,47005.511967497194,90.0,30-45,1.0,830.214022659858,12.0,Car,Hightech,628.722476330629,0.0,Yes
7213,Reds,4.0,63.0151876819714,8706.24013903896,Other,21.0050625606571,No,414.482942571469,Yes,Female,By_16:00,0.217092124512419,0.613621171563864,8.857225347310301,5.54675588617101,4.05809222720563,7.71493095206097,6557.0,78.3923107199371,438.83781787348295,5022.505061461649,54401.2839319164,Maybe,171796.109682704,20.9484562169503,110.05353356353399,87.0378999970853,472.21771573777704,50.0,30-45,1.0,702.664253785082,11.0,Foot_or_bicycle,Hightech,532.523846883602,0.0,Yes
9760,Reds,2.0,142.496019075114,21257.7090480808,Other,47.498673025038,,447.543219510053,Yes,Female,After_16:00,0.17107450962066698,0.0596308344975114,9.928637116681779,3.69335695868358,4.74748536013067,3.14835192169994,7574.0,58.3212417783216,395.69995087298895,5266.83209684651,50965.5275978692,Maybe,200294.93332942302,19.892208295536,117.07609567000601,72.1546568209305,2313.62261216451,50.0,Below_30,,655.260295048852,10.0,,Student_or_Unemployed,508.752034624312,0.0,Yes
5405,Greens,1.0,344.139520332191,34015.2724153047,Education,114.71317344406401,No,296.524552447249,Yes,Male,After_16:00,0.39810671610757703,0.350237053819001,6.74494600389153,9.277524554636331,5.94327526167035,0.30562533996999297,8880.0,67.4833093071356,523.7850547069249,4012.8156338863396,62453.443329075,No,87926.8102040416,22.8863508385877,268.999869639437,50.3807543078437,13283.825335051899,100.0,30-45,1.0,838.226864500908,13.0,Motorcycle_or_truck,Hightech,674.3357200399,2.0,Yes
6057,Turquoises,5.0,1610.92563417809,266976.141285191,,536.9752113926979,Yes,497.185224980427,Yes,Female,After_16:00,0.815781625686213,0.40008543827571,1.62580172996968,6.5830743126571205,6.101040691137309,2.00460142223164,6417.0,65.8001779578626,412.727535955515,5797.3073217153005,52176.896191272695,Yes,247193.147938838,20.3156967873493,93.8856883239176,76.59424170851709,288889.352861625,90.0,30-45,3.0,653.9242720354889,11.0,Public_or_other,Student_or_Unemployed,465.501934354967,1.0,Yes
5927,Purples,3.0,257.134911086026,32963.2107395288,Financial,85.7116370286753,No,384.582676078171,Yes,Female,After_16:00,0.42747331154532703,0.9223118722438809,2.9477491136640297,,5.622618058696389,7.88499247748405,4437.0,14.543997519649599,391.30944492792503,4628.44565063756,49510.1420325836,No,147903.834739448,19.781543037081896,158.706709833893,69.821723503992,7442.196359164051,60.0,45_and_up,1.0,644.277658152096,10.0,Motorcycle_or_truck,Public_Sector,507.281780218292,1.0,Yes
3397,Purples,10.0,942.560615996857,144339.051543696,Social,314.186871998952,No,459.40510061851603,Yes,Male,By_16:00,0.49184163846075496,0.354567189700902,1.4402715186588502,1.75155696924776,2.92058146791533,1.4803154952824098,8952.0,86.46196192130449,309.659414706893,5213.36983559895,43880.581172451,No,211053.046474309,17.5971422312514,194.819566081502,82.4081451632082,99037.577408485,70.0,Below_30,1.0,570.241402545552,11.0,Public_or_other,Public_Sector,491.21483849499396,,No
7067,Purples,1.0,256.678026504002,37912.315769928304,Education,85.55934216800071,No,443.11135183210405,Yes,Female,By_16:00,0.244118007598445,0.132006884319708,3.04492738563567,8.76124779693782,8.71368081308901,7.20631847856566,8089.0,55.1755195017904,431.075802383525,5293.265123088089,54603.2999533576,No,196347.670122474,20.7623650479305,101.042299228832,72.982530365698,7415.96037438902,100.0,Below_30,1.0,705.852026492074,14.0,Car,Student_or_Unemployed,547.145338327382,0.0,Yes
3197,Yellows,5.0,-348.69328314383597,-29491.181666477998,Financial,-116.231094381279,Yes,253.72884789105203,Yes,Male,After_16:00,0.5922975270077591,0.5577961162198329,2.4995511397719397,1.08558563981205,1.2867758166976297,7.65346077736467,6065.0,14.761397312395301,585.467627972873,3708.2237348562703,65718.4314113999,Yes,64378.3282521208,24.1964383323842,292.819318376054,95.61354401521379,,60.0,Below_30,1.0,868.98137516952,9.0,Car,Industry_or_other,633.375250409658,0.0,No
2405,Yellows,6.0,1405.9129170974,114645.267198495,Financial,468.637639032466,Yes,244.635209914398,Yes,Male,After_16:00,0.8485760204494001,0.9983464833348991,6.48143528494984,5.21495259832591,5.268754097633059,8.27805753564462,9816.0,74.5704910252243,269.97115058046904,2986.29440030491,39912.9160802971,Yes,59846.3859298614,16.4307988418235,362.57957609847296,76.3699446571991,220099.87435695602,,45_and_up,2.0,575.185936194618,11.0,Public_or_other,Hightech,615.496759361513,0.0,No
9604,Greys,7.0,77.9778033106094,12954.671276173101,Military,25.9926011035365,No,498.39841824874395,Yes,Male,By_16:00,0.947967438027263,0.293555367970839,9.356541289016599,2.8007567836903,2.70490275230259,8.894504627678538,3756.0,18.216886557638603,429.32011842846003,5842.62441934436,52207.8061131047,Maybe,248400.98331285,20.7200414678267,115.839881295502,68.1365926284343,711.6079132311011,30.0,45_and_up,2.0,640.3458512061239,6.0,Public_or_other,Services_or_Retail,408.235805591271,1.0,No
236,Greens,1.0,961.3944994548281,84986.3129849403,Education,320.464833151609,No,265.197001958508,Yes,Male,By_16:00,0.8117103844415401,0.40626718499697706,8.029169954825191,3.82301508681849,1.8345364811830198,1.41749766655266,8658.0,83.1043422687799,494.044726661644,3640.0594729083705,58272.5203015071,No,70329.4498477809,22.2271169219412,263.374483795436,78.0462272465229,103028.17412004,100.0,30-45,4.0,780.7380658278729,12.0,Car,Student_or_Unemployed,619.1562232730851,1.0,No
3788,Oranges,9.0,275.745054474618,38662.5384537041,Military,91.9150181582061,No,420.633528975181,Yes,Female,By_16:00,0.822821086272597,0.78235046681948,7.02852440299466,0.538851118180901,8.33476506639272,6.151552426163111,8292.0,11.4492218475789,383.304068703378,4972.943427158571,45747.3802499907,Maybe,176932.565698115,19.5781528419659,209.710723947253,84.8530024755746,8550.285581181559,30.0,30-45,3.0,559.47798779887,8.0,,Industry_or_other,344.881946136623,1.0,No
3709,Yellows,9.0,1329.10433819673,115984.285133236,Environment,443.034779398911,Yes,261.79498885075805,Yes,Male,By_16:00,0.303548926021904,0.5967603360768411,3.59719960950315,5.0845790002495095,2.45336395455524,0.10061312466859801,7531.0,57.90163562633099,637.148859890497,3892.2476082885705,64958.6377396685,Yes,68536.6161873683,25.241807777782,287.822031827904,11.7844205582514,196732.85053644102,90.0,45_and_up,2.0,806.922475785781,15.0,Motorcycle_or_truck,Industry_or_other,414.618005998516,0.0,Yes
3951,Greens,10.0,181.96453317217498,17472.864764431,Education,60.654844390725096,No,,Yes,Female,By_16:00,0.475032691843808,0.7723803985863921,4.9363360414281505,9.72235175315291,2.03927670838311,9.60549488663673,3390.0,4.7062560217455,485.159835239949,3851.0235845604707,57856.5658576902,No,82984.5504059911,22.0263441188035,241.609639846923,84.3101522652432,3749.6649924538,100.0,45_and_up,2.0,772.985290521048,14.0,Motorcycle_or_truck,Hightech,615.068799328576,1.0,No
9576,Yellows,7.0,1061.40210262492,191961.342926823,Environment,353.800700874974,Yes,542.569142605113,No,Female,By_16:00,0.900348283117637,0.535032875835896,0.648815024178475,0.8163537411019209,9.90146834868938,0.55380726698786,5172.0,5.377221945673231,561.084607560254,6547.860641171639,69478.3238257101,Yes,294381.274507248,23.6872245643143,183.91348076181703,98.2177809113637,125538.73664049801,90.0,45_and_up,1.0,,15.0,Car,Hightech,668.168686808819,0.0,Yes
9413,Purples,6.0,,101886.55069062099,Healthcare,254.884597624564,No,399.736004608236,Yes,Male,By_16:00,0.45761646144092105,0.5011976032983511,6.7149580339901105,1.44779190421104,8.477936319541191,8.31172683741897,4693.0,12.296525249257698,407.991591974499,4813.34323003136,49131.38675778481,No,159788.873380156,20.198801746007103,157.05635500772,58.0955643905327,65231.0427038603,80.0,30-45,4.0,617.960540226675,11.0,Public_or_other,Student_or_Unemployed,421.589013977606,0.0,No
3145,Purples,5.0,813.1185673199201,112589.868894812,Social,271.039522439973,No,415.400189172587,Yes,Female,After_16:00,0.249992507742718,0.0742458885069937,8.76238032942638,5.126102450303731,1.6429808759130502,8.80717665189877,5966.0,16.127775795757803,384.345796435412,4922.69348459669,49479.6361852783,No,172557.317164621,19.6047391320418,143.484365043466,56.65230585727839,73743.4622469287,70.0,Below_30,0.0,641.1505673289421,10.0,Public_or_other,Student_or_Unemployed,507.39866323962303,2.0,No
9607,Greens,1.0,557.7147579130819,50680.525390765804,Social,185.904919304361,No,272.61530023201,Yes,Female,By_16:00,0.43571745068766204,0.830374629469588,9.85048393951729,9.36504372628406,6.6506034322083,1.0121256881393499,6350.0,,509.626265467714,3745.40553325553,60132.70689476559,No,74319.1019205889,22.5749034431537,267.386901997228,9.698750870302321,34756.5439408652,70.0,45_and_up,1.0,806.102246192063,11.0,Foot_or_bicycle,Industry_or_other,640.354154495838,3.0,Yes
3764,Greys,10.0,168.007343925639,26537.9148798036,Military,56.0024479752131,No,473.87062243331496,Yes,Male,After_16:00,0.420329855754972,0.13430064264684902,5.90401038061827,7.62976520229131,1.4222959941253102,1.46819527260959,3915.0,20.380245684646102,394.00864590135,5526.723516135849,48733.5645806636,Maybe,224553.366805337,19.849651027193197,149.310679968921,41.1438194103539,3202.2766271916603,30.0,45_and_up,5.0,601.061633276051,8.0,Motorcycle_or_truck,Student_or_Unemployed,398.133579443009,0.0,Yes
7545,Yellows,10.0,71.6773311076831,13648.5232236,Education,23.892443702561003,Yes,571.248524994414,No,Female,By_16:00,0.46102357562631396,0.154547671787441,9.004616078455,3.0393157713115198,0.356037828605622,3.0319384648464602,9316.0,56.52315546758471,326.006684704105,6364.49861935234,42114.421739335296,Yes,326324.877308293,18.055655200078,293.29299198438497,74.15541105438021,604.741309782609,100.0,45_and_up,2.0,487.98004347448096,16.0,Car,Student_or_Unemployed,274.89834948269197,1.0,No
2941,Whites,1.0,228.698278529751,40017.1159084969,Financial,76.2327595099169,No,524.933324803639,No,Male,After_16:00,0.445134659996256,0.79765262757428,1.55690689571202,3.28282622620463,4.10022960975766,9.12256566341966,7880.0,70.2892113709822,403.36864269676806,6056.070533429929,51168.2804497082,No,275554.995489403,20.084039501474,119.81653982120001,86.70676045585421,5897.666382006751,60.0,30-45,2.0,632.3712524793,6.0,Foot_or_bicycle,Services_or_Retail,433.69228314368996,0.0,Yes
4253,Purples,6.0,419.91128882567494,60490.3110554286,Social,139.970429608558,No,432.164931011471,Yes,Male,After_16:00,0.577441047178581,0.0919221348594874,5.891019410919401,3.1353567796759303,5.14006226090714,2.23305460764095,3606.0,9.57683443557471,418.195518952576,5158.04034801987,52392.671468041604,No,186766.52759615,20.449829313531602,106.343587734568,48.0886103119701,19741.6915944129,70.0,Below_30,3.0,671.553897650649,10.0,Foot_or_bicycle,Services_or_Retail,503.922874984366,2.0,No
1652,Purples,9.0,141.163878684516,20216.440273777098,Financial,47.054626228172,No,429.63767634123496,Yes,Female,After_16:00,0.9472968052141372,0.275393220130354,3.3193413610570097,0.39354493375867605,2.05370211973786,1.6179310414008798,3765.0,90.4750334098935,401.77439587399397,5099.925555160329,52471.2504692848,No,184588.532931895,20.0443108106513,137.833360314889,96.6720001772046,2271.1924757011398,60.0,Below_30,3.0,687.722860911246,10.0,Public_or_other,Industry_or_other,566.324273981057,2.0,Yes
9928,Pinks,3.0,803.639087796335,89165.823402729,Environment,267.879695932112,No,332.857714700879,Yes,Female,After_16:00,0.29817122919485,0.0108886959496886,0.8911983622238041,0.5590522382408379,9.52807620633394,9.577420924324539,7378.0,89.72127395682041,390.285964600875,4109.1490762105395,46597.7912343633,No,110794.25823589199,19.755656521636396,214.44773442999198,64.0372479567304,72037.41118861281,90.0,30-45,2.0,595.7677682277961,8.0,Foot_or_bicycle,Hightech,422.449257233841,3.0,Yes
7620,Blues,5.0,1831.4767662911102,330727.12731364,Environment,610.49225543037,Yes,541.738448558192,No,Male,By_16:00,0.511725990101695,0.43753823591396207,4.505110371392219,0.5539862345904111,5.15065461397171,7.10794438607991,8290.0,90.8451759954914,506.78899347508303,6430.96247253208,57561.398300769295,Yes,293480.54664623697,22.5119744463937,165.967754837121,64.6280180895701,373321.28619589104,90.0,Below_30,1.0,680.038834576294,15.0,Car,Services_or_Retail,339.509791185802,0.0,Yes
5828,Turquoises,8.0,1190.41308926315,174909.305078496,Environment,396.804363087715,Yes,440.794813135236,Yes,Male,After_16:00,0.41360211395658597,0.995755395852029,0.306955359410495,7.05518450122327,5.90629555284977,8.02901525283232,7835.0,90.06907923612741,417.447401585708,5242.84293452377,50381.5194077888,Yes,194300.067286927,20.431529594861697,133.94252203019698,67.0157290296629,157860.506928535,90.0,Below_30,3.0,626.134652689208,11.0,Motorcycle_or_truck,Hightech,412.70501989709504,0.0,No
5376,Turquoises,9.0,2181.81036416097,376735.51599641796,Social,727.270121386989,Yes,,No,Male,After_16:00,0.491266545141116,0.22291844314895604,1.5881698834709799,4.833136990200731,4.05274665215984,2.54010817268863,3676.0,83.72724985238159,,5996.91132351729,52632.4614611688,Yes,268337.665619488,20.208654305429803,,14.3865754362196,529659.0995836321,70.0,30-45,3.0,661.853372539954,11.0,Motorcycle_or_truck,Services_or_Retail,485.002631057561,0.0,No
4979,Yellows,4.0,-91.74462782876058,-6641.61934786244,Financial,-30.581542609586897,Yes,217.17738155499,Yes,Female,By_16:00,0.718959213932976,0.20670509012416002,3.64709423389286,6.31768328370526,3.2658838364295697,2.14276773622259,7840.0,72.66092975623909,563.667653911333,3299.10912337257,62939.033515089504,Yes,47166.0150590817,23.7416859955508,312.01506504176103,99.9086983967572,914.649205772391,60.0,Below_30,2.0,836.7057074528301,8.0,Car,Hightech,615.374161554263,0.0,Yes
5934,Browns,8.0,902.8217117934289,99952.9447182642,Financial,300.94057059781,No,332.13516050597804,Yes,Male,By_16:00,0.369377332972363,0.113597790943459,9.56602506805211,4.217136129736899,3.0555128259584303,1.5411388524808,3758.0,85.3545245714486,383.16211455591,4087.6758341716,46165.915428212196,No,110313.76484433199,19.574527186011697,216.501422536685,93.03240466397259,90876.16760233311,60.0,45_and_up,2.0,592.551778610435,5.0,Car,Hightech,428.984718919037,2.0,Yes
8358,Blues,8.0,1786.92401745115,67381.1893750345,Environment,595.641339150382,Yes,113.123762482884,Yes,Female,After_16:00,0.916193556040525,0.0022120929788798102,6.424648552201691,0.19866572692990303,1.15056207869202,0.642071522306651,,30.672582588158498,104.240809073833,1339.7192429765,15678.9547760393,Yes,12796.985638283899,10.2098388368198,613.397774979418,9.233977622352539,355394.24624401104,90.0,Below_30,2.0,222.880975891339,12.0,Foot_or_bicycle,Public_Sector,235.503742953201,0.0,No
6926,Greens,1.0,268.353745968,26406.281643228598,Education,89.4512486560001,No,295.20305238866297,Yes,Female,By_16:00,0.00257021794095635,0.286753339227289,9.224622705951331,4.745800807140769,3.48820760846138,3.1033294438384504,8038.0,82.450064481236,526.9443019791111,4005.91912784486,,No,87144.842139584,22.955267412494003,260.187229911898,7.556526781991121,8100.97713477356,100.0,45_and_up,3.0,832.8739213201379,16.0,Car,Student_or_Unemployed,658.207488600144,1.0,No
2623,Pinks,3.0,373.587345116169,39240.6671223575,Financial,124.52911503872299,No,315.112390465117,Yes,Male,By_16:00,0.785635305102915,0.566329179797322,6.38651682529598,1.4942097850143898,8.221582123078411,7.08741148468107,7803.0,88.6587218847126,356.754466021789,3864.63283669474,46669.477318573096,No,99295.8186246401,18.887944992025698,240.3378645791,93.7318577431142,15642.0296073663,60.0,Below_30,1.0,630.246984529665,7.0,Foot_or_bicycle,Services_or_Retail,555.3134521270861,0.0,No
4292,Browns,10.0,94.3450452271833,15180.8998565302,Social,31.448348409061104,No,482.724868697911,Yes,Male,By_16:00,0.559261119458824,0.384856560034677,5.23829864570871,6.20037226937711,8.06081165792421,1.2215724424458998,7919.0,35.904816281981795,444.05081893585196,5715.3503248508205,53368.7260454915,No,233023.298859416,21.0725133511846,99.90156106561459,22.247576341033,1030.4469660667598,70.0,30-45,1.0,657.447305711165,6.0,Public_or_other,Student_or_Unemployed,419.05816359821404,0.0,No
4510,Pinks,8.0,619.697754150913,146640.91004860302,Healthcare,206.565918050304,No,709.898861499952,No,Male,After_16:00,0.9068446154706179,,2.31845248257741,7.92083986336365,5.414371655788269,8.79052783129737,8220.0,1.8553465604782098,650.140387696528,8399.26939039258,75691.7467625363,No,503956.393558928,25.497850648565002,258.115246349259,36.0234157880768,42886.0444180153,80.0,Below_30,4.0,908.556128583715,9.0,Public_or_other,Public_Sector,504.879787013688,6.0,Yes
5138,Purples,4.0,712.611357800242,102196.456623447,Financial,237.53711926674703,No,430.233628070078,Yes,Female,After_16:00,0.7183596412651241,0.277597093721852,,7.86848438205197,9.98823022935539,1.10106503823772,3766.0,15.2352332603186,426.919424050275,5156.17512880133,51537.5555357758,No,185100.97472234198,20.662028556031803,118.631997619556,75.40583531372249,56671.420148811696,60.0,30-45,1.0,646.164538681874,8.0,Foot_or_bicycle,Student_or_Unemployed,437.82738845923797,0.0,No
5463,Greys,4.0,560.8152207020099,87880.3291662199,Foreign_Affairs,186.93840690067,No,470.103124463424,Yes,Female,After_16:00,0.229552990756929,0.165924963308498,2.26742371218279,0.319845823105425,7.04137238906696,2.13586431229487,8847.0,49.34696517884729,452.827986027901,5606.68721669005,52331.51745943019,Maybe,,21.279755309399103,157.473990264803,55.4164471337572,35142.9063814611,40.0,30-45,2.0,630.936488161017,6.0,Foot_or_bicycle,Hightech,,1.0,No
1183,Purples,3.0,254.531252667682,40339.0311171632,Environment,84.84375088922741,No,475.45082218052903,Yes,Female,After_16:00,0.23065297002904103,0.33700230787508195,6.93553088465706,3.1248650304041803,7.6881884876638695,4.49030402116477,7930.0,36.9381381664425,429.506429462192,5613.52108072968,52243.4450745034,No,226053.48431214102,20.7245368937931,105.04013209042499,90.9642545273528,7293.3058158425,90.0,30-45,3.0,647.150145700528,12.0,Car,Student_or_Unemployed,426.098553933004,0.0,No
483,Oranges,6.0,197.9507680616,25066.893765739504,Military,65.9835893538665,No,379.895880342415,Yes,Female,By_16:00,0.947594532975927,0.00118261924944818,5.69832138717175,7.15394328581169,8.13594875391573,3.61138093052432,9693.0,24.6265946188942,415.53359580117996,4630.02599502651,52479.7308971223,Maybe,144320.879901139,20.3846411742071,157.006360194086,49.4710595346987,4429.81765337355,30.0,Below_30,2.0,689.770112672843,8.0,Public_or_other,Hightech,555.600576835078,0.0,No
1646,Greens,3.0,489.404898934946,43113.4788177178,Environment,163.134966311649,No,264.281041596901,Yes,Male,By_16:00,0.175315912812948,0.285465801134706,5.27522349730134,3.57213275507092,8.789453743956981,3.54510887293145,3462.0,73.25737797655171,480.35047457394205,3603.5113651168895,57803.296845913,No,69844.4689475427,21.9168992919606,278.527321102034,22.380909300409304,26786.152199814398,90.0,Below_30,2.0,782.275730686027,12.0,Foot_or_bicycle,Student_or_Unemployed,647.0643988195781,0.0,
7777,Greys,10.0,395.827779440179,54237.3853695983,Foreign_Affairs,131.942593146726,No,411.06805676680705,Yes,Female,After_16:00,0.968915042700246,0.0992090941872448,0.174411255866289,5.786460102535781,2.56700860336423,1.6102177626453302,5447.0,3.82672750856727,521.932541871213,5154.5456514105,57941.52788269,Maybe,168976.947294039,22.845842988850602,135.648983010494,1.9662909209728199,17550.7904794293,40.0,30-45,2.0,710.8193013598441,6.0,Foot_or_bicycle,Industry_or_other,399.946415998142,2.0,No
3151,Browns,6.0,471.158698028459,81553.3739499797,Environment,157.05289934281998,No,519.2732785656041,No,Male,By_16:00,0.410581436473876,0.933489993447438,8.1278062867932,5.470504267141219,0.9583517489954829,3.15991272917017,6589.0,85.9972008503973,496.24285249007994,6185.2184906362,59836.06188076519,No,269644.737832271,22.276508983457898,21.320091970051,34.6714029787108,24832.6660913286,90.0,Below_30,3.0,744.393459139885,9.0,Car,Industry_or_other,491.69512808450503,3.0,No
4618,Greens,7.0,382.18384421737096,36785.4836100402,Financial,127.394614739124,No,288.752265434209,Yes,Male,By_16:00,0.323744700290263,0.216872207354754,4.30985156912357,3.26648696325719,7.45811545522884,5.400607704650611,4438.0,92.12202094495301,501.207797165691,3889.9382486734703,59467.3855924713,No,83377.8707933876,22.387670650733,247.41003519237202,62.3626938089728,16366.782479268899,60.0,45_and_up,4.0,794.3529680541611,8.0,Car,Student_or_Unemployed,628.781448123238,0.0,Yes
3004,Purples,,370.648056916515,48953.3772581333,Education,123.54935230550501,No,396.22528442791395,Yes,Female,By_16:00,0.8680892537813629,0.366815966088325,4.66254940256476,7.20175742171705,,6.09764272347093,9665.0,78.84611373301601,474.993640623821,4912.24012552678,,No,156994.476019981,21.794348823119698,116.62449333333599,85.92298545408991,15397.991807415301,100.0,30-45,2.0,693.628707784897,16.0,Public_or_other,Hightech,453.023805561335,1.0,Yes
6276,Pinks,1.0,135.532461637655,14516.0081560443,Financial,45.177487212551796,No,321.310658287593,Yes,Male,After_16:00,0.9138868139125408,0.40059310849756,6.05604492127895,2.7257642010226806,9.64825277449563,9.913713966961948,6141.0,5.91962933540344,367.966761333796,3949.0401055435204,45465.4799573982,No,103240.539129206,19.1824597310615,225.858860971247,87.37825080752371,2096.18283805283,60.0,Below_30,0.0,592.993713198859,5.0,Foot_or_bicycle,Industry_or_other,459.385124339367,0.0,No
3779,Purples,5.0,312.377503196291,44291.15826856,Education,104.125834398764,No,425.361856875414,Yes,Female,After_16:00,0.5148950722068549,0.49022978381253796,7.55898060742766,4.3700463604182005,0.9332566382363442,8.740992066450419,8430.0,73.5635534394532,353.921853938738,4961.462276631621,48679.27159017821,No,180932.70928450002,18.8128108994573,178.77122120123298,45.505570829846,10956.3152236375,100.0,45_and_up,2.0,646.595673975822,15.0,Car,Hightech,571.059639486832,1.0,No
2118,Whites,5.0,438.454159474224,47984.921326985095,Social,146.151386491408,No,328.32340820664103,Yes,Male,After_16:00,0.130509813548997,0.7691568278241899,1.17651911685243,9.2251312546432,3.5102297202684,3.03501589922234,7822.0,90.9994481131434,276.285730994252,3835.80554405492,40256.0770902552,No,107796.260376425,16.621844993689802,,3.48635716363788,21516.3791598523,70.0,30-45,3.0,554.7877741764061,,Motorcycle_or_truck,Industry_or_other,546.596550921831,0.0,No
3716,Browns,7.0,276.69285024286097,27472.773839631,Healthcare,92.23095008095372,No,297.86935747184,Yes,Female,By_16:00,0.742643150966614,,5.228004893288019,4.6989001124166,6.63339084014297,1.8308331607841,3664.0,68.187817116268,373.785083983807,3726.26374268601,43754.7359623592,No,88726.1541206867,19.333522286014198,265.873932219751,22.207999788224697,8608.77910291632,80.0,Below_30,3.0,557.240254085509,8.0,Motorcycle_or_truck,Student_or_Unemployed,382.09348550579904,0.0,Yes
2182,Browns,6.0,558.696456347182,91725.37779431538,Education,186.23215211572702,No,492.53244808831903,Yes,Female,By_16:00,0.39927793457172794,0.150691684801131,4.49429829372093,0.5568627617321911,3.11665577581152,4.02253710897639,9436.0,27.4624767247587,493.45422761998594,5912.2329361231605,59177.6411161766,No,242588.21241987302,22.2138296477664,12.424675587446899,19.081464107148303,,,45_and_up,2.0,739.628382038043,9.0,Foot_or_bicycle,Student_or_Unemployed,492.53266474244697,0.0,No
